inj_machine		99999.0,	99999.0  	0.99,		0.05,		50.0,		200.0,  1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
cj_chip_maker_BITS	99999.0,	99999.0  	0.99,		0.05,		50.0,		200.0,  1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
cxreffencemsh		150.0,		150.0  		0.99,		0.05,		50.0,		1000.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
kmb_trolley		50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
imy_track_barrier	50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
imy_shash_wall		600.0,		4000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
CJ_WIN_POP2		600.0,		4000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
storm_drain_cover	50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
md_poster 		50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
CJ_TRAFFIC_LIGHT3,	700.0,		700.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
CJ_TRAFFIC_LIGHT4,	700.0,		700.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
CJ_TRAFFIC_LIGHT5,	700.0,		700.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
DYN_COR_SHEET,		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.0,    1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_SCAFFOLD, 		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_SCAFFOLD_2,		50000.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_woodpile, 		99999.0,	99999.0 	0.99,		0.05,		50.0,		9999.0, 1.0,   	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01, 	0.07,	1,	0
DYN_woodpile2, 		99999.0,	99999.0 	0.99,		0.05,		50.0,		9999.0, 1.0,   	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01, 	0.07,	1,	0
DYN_TABLE_2, 		99999.0,	50000.0 	0.99,		0.05,		50.0,		9999.0, 1.0,   	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01, 	0.07,	1,	0
DYN_TABLE_1, 		99999.0,	50000.0 	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01, 	0.07,	1,	0
CJ_Dump1_LOW,		50000.0,	180.0  		0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_DUMPSTER,		1500.0,		180.0  		0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_ROADBARRIER_LO,	1500.0,		180.0  		0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_ROADBARRIER_4,	1500.0,		180.0  		0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_ROADBARRIER_2,	1500.0,		180.0  		0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_ROADBARRIER_3,	1500.0,		180.0  		0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_ROADBARRIER_5,	50000.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_ROADBARRIER_6,	100.0,		100.0  		0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_BOX_PILE_3,		50000.0,	99999.0  	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_BOX_PILE_2,		50000.0,	99999.0  	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_BOX_PILE_4,		50000.0,	99999.0  	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_BOX_PILE,		50000.0,	99999.0  	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_BOXES,		70000.0,	99999.0  	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0

DYN_AIRCON,		99999.0,	99999.0  	0.99,		0.05,		50.0,		200.0   1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
DYN_TV,	  		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_LADDER,		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_LADDER_2,		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_FF_STAND	  	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01,  	0.01,	0.07,	1,	0
DYN_STREET_SIGN_2  	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01,  	0.01,	0.07,	1,	0
DYN_STREET_SIGN_1  	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01,  	0.01,	0.07,	1,	0
DYN_MESH_1,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_MESH_2,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_MESH_3,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_MESH_4,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_MESH_05,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_CUPBOARD,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_F_R_WOOD_1,  	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_F_R_WOOD_1b, 	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_F_R_WOOD_2, 	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_F_R_WOOD_3, 	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_F_R_WOOD_4,  	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_F_WOOD_2,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_F_WOOD_3,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_F_IRON_1,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_CRATE_1,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_CRATE_2,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_CRATE_3,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_OUTHOUSE,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_OUTHOUSE_2,  	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_COUP,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_CACTUS,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_CART,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_SCAFFOLD_3,		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_SCAFFOLD_3b,	99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_SCAFFOLD_4,		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_SCAFFOLD_4b,	99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_SCAFFOLD_5,		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_SCAFFOLD_6,		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_SCAFFOLD_6b,	99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
DYN_PORCH_1,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_PORCH_1b,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_PORCH_2,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_PORCH_2b,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_PORCH_3,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_PORCH_3b,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_PORCH_4,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_PORCH_4b,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_GAZ_1,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_GAZ_2,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_LIFE_P,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_GARRAGE1,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_GARRAGE2,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_BAR_B_Q,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_post_box,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
CJ_ROADBARRIER_L0,	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
CJ_DF_WORKTOP_3,	99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
ct_gatexr		50.0,		100.0		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			113.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
DYN_TV_2		50.0,		100.0  		0.99,		0.05,		50.0,		5.0,    1.0,      0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
vegasmashfnce_Gate,	99999.0,	99999.0  	0.99,		0.05,		50.0,		0.0,    1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
CJ_WATER_BARRIER, 	500.0,		50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	1,	0.0, 0.0, 0.0,		water_hydrant		5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
BinNt08_LA,  		5000.0,		50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
GAY_TRAFFIC_LIGHT,	700.0,		700.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
Gay_lamppost,		700.0,		6000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	0,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
bustopm,  		50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
a51_ventcover,  	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
DYN_FF_TILL,		700.0,		700.0		0.99,		0.05,		50.0,		240.0,  2.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
CJ_ARM_CRATE_top,	700.0,		700.0		0.99,		0.05,		50.0,		240.0,  2.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0

hubridge_smash, 	50000.0,	50000.0,	0.99,		0.05,		50.0,		9999.0, 1.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01,	0.07,	1,	0
vgsstriptlights1,	700.0,		700.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
policegls01lan      	50.0,       	100.0      	0.99,       	0.05,       	50.0,       	1000.0, 2.0,    202,    1,  	1,  	0,  	0,  	0.0, 0.0, 0.0,      	none            	1.0,    0.0,    0.0,    0.1,    0.07,   2,  	0
policegls02lan		50.0,       	100.0      	0.99,       	0.05,       	50.0,       	1000.0, 2.0,    202,    1,  	1,  	0,  	0,  	0.0, 0.0, 0.0,      	none            	1.0,    0.0,    0.0,    0.1,    0.07,   2,  	0

;
;***************************************************extra sea lifeforms**********************************************************************************
;																										<----------------- Breakable Info ------------------>
;Name			Mass		TurnMass	AirResistance	Elasticity	PercSubmerged	Uproot	CDMult	CDEff	SpCDR	CamAv	Expl								 	       needs set if I >= 200														 			       needs set if I >= 200
;A			B		C		D		E		F		G	H	I	J	K	L	FX_TYPE	FX_OFFSET		FX_NAME			B-SM	B-VX	B-VY	B-VZ	B-VR	B-GUN	B_SPK								
;
sandcastle1,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
sandcastle2,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
jellyfish,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
jellyfish01,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
fish1single,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
fish1s,			5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
fish2single,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
fish2s,			5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
fish3single,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
fish3s,			5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
turtle,			5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
dolphin,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
shark,			5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
lotion,			5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
beachtowel01,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
beachtowel02,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
beachtowel03,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
beachtowel04,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
submarine,		5.0,		50.0  		0.99,		0.03,		100.0,		10.0,  	2.0,	0,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none
;
;
;********************************level design objects go from this point down************************************************************************************
;																										<----------------- Breakable Info ------------------>
;Name			Mass		TurnMass	AirResistance	Elasticity	PercSubmerged	Uproot	CDMult	CDEff	SpCDR	CamAv	Expl								 	       needs set if I >= 200														 			       needs set if I >= 200
;A			B		C		D		E		F		G	H	I	J	K	L	FX_TYPE	FX_OFFSET		FX_NAME			B-SM	B-VX	B-VY	B-VZ	B-VR	B-GUN	B_SPK								
;

helialpha01_lvs		99999.0,	99999.0		0.99,		0.1,		50.0,		0.0,  	1.0,	0,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none
lf_mediastage		99999.0,	99999.0		0.99,		0.1,		50.0,		0.0,  	1.0,	0,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none
Electricgate,		99999.0,	99999.0		0.99,		0.1,		50.0,		0.0,  	1.0,	0,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none
adrenaline		99999.0,	99999.0		0.99,		0.1,		50.0,		125.0,	1.0,	0,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none
info			99999.0,	99999.0		0.99,		0.1,		50.0,		125.0,	1.0,	0,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none
